rating_id,movie_id,user_id,rating,rating_date
1808,40,121,3,2022-07-12
1809,67,126,3,2023-03-03
1810,41,116,10,2023-03-27
1811,70,105,4,2023-07-01
1812,66,104,5,2023-10-08
1813,98,125,7,2023-07-14
1814,29,122,3,2023-05-19
1815,76,123,7,2022-05-11
1816,92,137,4,2023-11-29
1817,63,124,7,2023-02-25
1818,78,136,5,2023-12-21
1819,65,129,3,2023-03-21
1820,70,102,10,2023-08-09
1821,80,138,10,2023-08-22
1822,93,118,5,2023-01-31
1823,72,129,3,2022-06-12
1824,96,119,2,2023-11-22
1825,18,103,3,2022-01-19
1826,38,128,9,2023-06-09
1827,46,113,2,2022-07-15
1828,31,123,7,2022-11-09
1829,74,124,2,2023-04-07
1830,85,114,2,2022-08-13
1831,18,115,6,2022-10-14
1832,12,128,7,2022-02-25
1833,45,111,2,2022-06-02
1834,93,126,10,2023-03-12
1835,5,109,4,2023-11-27
1836,89,116,9,2023-11-14
1837,52,111,3,2022-10-18
1838,23,124,9,2023-08-03
1839,89,112,9,2022-03-28
1840,33,117,5,2022-07-09
1841,28,114,3,2022-01-29
1842,39,108,8,2023-09-20
1843,75,128,2,2023-08-19
1844,76,126,3,2023-03-09
1845,40,123,6,2023-07-17
1846,62,128,3,2023-11-14
1847,48,105,10,2022-05-20
1848,52,102,10,2023-09-04
1849,35,123,10,2023-02-18
1850,39,105,8,2022-04-10
1851,57,124,2,2023-12-28
1852,45,133,6,2023-10-29
1853,44,113,8,2023-11-21
1854,100,110,2,2023-03-27
1855,64,107,8,2023-11-29
1856,11,110,6,2023-03-08
1857,43,107,10,2023-01-26
1858,9,119,10,2023-12-24
1859,31,116,7,2023-12-07
1860,49,132,7,2023-10-15
1861,88,125,2,2022-03-17
1862,27,106,2,2023-05-18
1863,94,116,5,2022-09-11
1864,58,111,10,2023-02-24
1865,88,131,5,2023-09-12
1866,30,105,9,2023-10-16
1867,13,106,2,2023-07-24
1868,95,123,5,2023-06-15
1869,17,110,5,2022-07-11
1870,60,125,10,2022-06-03
1871,51,112,7,2022-07-03
1872,78,123,4,2023-11-24
1873,21,120,5,2023-10-06
1874,24,108,7,2023-05-05
1875,90,104,9,2022-12-17
1876,33,105,9,2023-01-14
1877,40,131,7,2023-07-20
1878,99,132,2,2022-10-28
1879,89,124,5,2022-01-04
1880,84,123,2,2022-03-31
1881,30,107,3,2022-11-28
1882,48,132,8,2023-12-26
1883,51,134,3,2023-02-15
1884,19,131,5,2023-08-27
1885,35,102,3,2023-10-21
1886,46,124,7,2023-05-18
1887,24,135,3,2022-11-13
1888,12,105,2,2023-01-17
1889,67,113,2,2023-01-11
1890,55,101,8,2023-03-11
1891,59,118,5,2023-06-01
1892,1,133,10,2023-02-17
1893,70,127,3,2023-08-26
1894,82,117,9,2023-01-02
1895,52,121,2,2022-02-13
1896,45,111,6,2023-06-04
1897,57,101,3,2022-07-16
1898,30,139,3,2022-07-06
1899,3,118,10,2023-07-22
1900,28,107,4,2023-10-31
1901,95,138,8,2023-11-25
1902,18,131,3,2023-05-23
1903,20,125,9,2022-12-12
1904,39,118,4,2022-01-21
1905,71,127,2,2023-11-19
1906,42,130,2,2023-06-19
1907,62,102,3,2023-07-02
1908,84,105,3,2022-11-10
1909,14,130,10,2023-03-29
1910,73,121,8,2023-08-27
1911,28,133,3,2022-11-28
1912,95,138,10,2022-11-23
1913,79,131,4,2023-06-25
1914,8,112,8,2023-06-09
1915,66,115,8,2022-07-28
1916,94,124,4,2023-09-23
1917,53,132,10,2022-11-03
1918,77,106,2,2023-03-19
1919,68,108,4,2022-12-24
1920,78,105,8,2022-07-27
1921,29,139,7,2023-12-17
1922,7,106,6,2023-01-29
1923,6,103,5,2022-07-12
1924,4,116,2,2023-04-10
1925,47,120,9,2023-07-13
1926,19,129,8,2023-03-18
1927,70,113,8,2022-11-19
1928,89,120,2,2023-07-14
1929,16,124,7,2022-05-29
1930,38,121,2,2023-02-18
1931,12,110,7,2023-07-25
1932,62,131,4,2023-10-03
1933,93,111,7,2022-01-08
1934,27,111,6,2023-02-17
1935,95,138,9,2022-04-10
1936,100,137,6,2022-04-12
1937,23,131,3,2022-08-30
1938,20,116,7,2022-03-20
1939,67,124,2,2022-07-09
1940,84,119,2,2022-01-20
1941,71,138,5,2023-11-11
1942,59,105,6,2023-11-21
1943,33,136,9,2022-07-12
1944,70,110,10,2022-01-16
1945,34,132,2,2023-06-28
1946,30,116,6,2023-06-21
1947,46,102,9,2022-06-16
1948,46,116,8,2023-06-24
1949,28,116,3,2022-03-24
1950,38,117,2,2023-01-18
1951,78,114,10,2022-12-31
1952,30,108,3,2022-10-30
1953,39,126,3,2023-07-30
1954,70,102,4,2022-12-07
1955,6,115,9,2023-05-15
1956,35,130,2,2023-09-19
1957,67,103,4,2023-05-18
1958,49,127,10,2023-02-05
1959,98,110,5,2023-05-28
1960,40,138,9,2023-10-31
1961,26,103,3,2023-08-19
1962,21,125,9,2023-08-12
1963,19,122,4,2023-02-04
1964,45,111,2,2022-12-17
1965,9,116,9,2023-02-23
1966,72,108,10,2023-09-12
1967,4,122,9,2022-03-20
1968,67,130,3,2023-09-04
1969,43,113,6,2022-12-08
1970,84,111,6,2022-01-29
1971,27,134,7,2022-05-04
1972,42,138,6,2022-09-29
1973,24,106,9,2022-02-13
1974,19,125,9,2023-04-18
1975,6,126,8,2022-08-26
1976,27,108,4,2023-02-01
1977,63,110,5,2022-12-27
1978,40,131,2,2022-02-10
1979,90,129,2,2023-05-21
1980,83,136,5,2023-02-05
1981,54,122,5,2022-07-08
1982,13,139,9,2023-02-10
1983,52,121,10,2022-05-11
1984,74,104,3,2023-07-23
1985,17,104,8,2022-03-21
1986,11,108,3,2023-10-21
1987,30,139,6,2023-06-29
1988,37,120,2,2023-09-22
1989,52,138,8,2023-10-15
1990,69,110,7,2023-06-03
1991,50,133,2,2022-07-03
1992,56,115,9,2023-10-08
1993,14,130,6,2023-11-13
1994,53,114,4,2022-10-22
1995,70,125,4,2023-01-10
1996,8,125,8,2022-06-19
1997,22,121,3,2023-04-15
1998,86,124,2,2023-03-29
1999,47,135,10,2022-05-19
2000,54,107,6,2022-12-25
2001,72,116,5,2023-12-25
2002,72,104,9,2022-08-19
2003,31,131,5,2023-03-13
2004,71,140,4,2023-04-12
2005,10,136,3,2023-08-06
2006,47,132,9,2022-02-15
2007,22,106,3,2023-01-01
2008,85,105,4,2023-08-20
2009,48,129,7,2023-10-15
2010,11,103,3,2022-01-05
2011,72,108,6,2022-03-16
2012,81,117,2,2022-12-31
2013,96,130,3,2022-06-17
2014,28,134,7,2022-05-16
2015,23,115,3,2022-11-10
2016,73,105,2,2022-05-01
2017,37,104,4,2023-04-27
2018,48,139,8,2023-12-05
2019,45,138,6,2022-07-26
2020,100,115,9,2022-07-24
2021,49,129,8,2022-04-13
2022,40,126,4,2023-01-19
2023,3,133,4,2023-06-04
2024,1,124,4,2023-10-25
2025,76,128,10,2023-06-20
2026,76,113,10,2023-06-21
2027,74,130,7,2023-07-02
2028,54,129,4,2022-08-07
2029,82,103,3,2023-05-09
2030,46,136,5,2023-11-13
2031,23,106,10,2023-10-12
2032,40,133,10,2023-07-21
2033,6,121,7,2023-08-02
2034,89,119,5,2023-10-06
2035,26,114,8,2022-08-11
2036,45,131,7,2023-10-27
2037,97,113,3,2022-08-26
2038,46,134,8,2023-10-17
2039,25,118,10,2023-11-07
2040,46,123,2,2023-03-30
2041,10,128,4,2023-02-13
2042,57,106,6,2023-04-03
2043,80,124,7,2023-06-01
2044,85,119,6,2022-02-18
2045,82,129,5,2022-04-24
2046,73,134,6,2022-04-21
2047,48,107,4,2023-05-26
2048,44,123,6,2022-03-01
2049,9,134,8,2022-05-31
2050,48,134,4,2022-07-05
2051,61,106,5,2023-09-15
2052,92,128,10,2023-12-24
2053,45,115,10,2022-03-20
2054,87,119,6,2022-04-13
2055,13,137,4,2022-01-19
2056,86,134,8,2023-02-28
2057,68,138,4,2023-07-19
2058,20,129,3,2022-01-04
2059,30,106,4,2022-06-22
2060,91,124,4,2022-04-13
2061,81,102,8,2022-05-18
2062,72,117,2,2023-04-17
2063,67,135,2,2022-07-14
2064,62,119,8,2022-08-24
2065,97,103,9,2022-09-11
2066,40,105,2,2023-07-31
2067,21,122,2,2023-05-04
2068,8,111,6,2022-07-12
2069,70,104,6,2023-11-15
2070,44,124,9,2022-11-08
2071,96,109,6,2022-09-17
2072,19,139,7,2023-03-17
2073,44,117,5,2023-02-27
2074,36,107,3,2022-12-20
2075,39,128,5,2023-11-16
2076,69,131,6,2022-10-28
2077,35,124,9,2023-07-07
2078,46,104,10,2022-08-12
2079,13,132,2,2022-02-23
2080,8,140,7,2023-07-27
2081,76,113,10,2023-02-23
2082,77,127,10,2022-05-02
2083,35,101,8,2023-04-06
2084,26,123,2,2022-01-22
2085,64,113,6,2022-06-24
2086,9,120,6,2023-03-26
2087,62,119,5,2022-03-27
2088,37,140,8,2023-05-17
2089,96,104,8,2023-08-14
2090,5,134,3,2023-03-10
2091,55,107,7,2022-12-13
2092,7,103,8,2022-02-05
2093,11,113,9,2023-08-31
2094,8,107,3,2022-07-22
2095,90,131,2,2023-12-20
2096,97,132,7,2023-07-23
2097,12,131,3,2022-04-28
2098,50,138,4,2022-12-13
2099,6,106,10,2023-06-05
2100,80,140,5,2022-06-13
2101,65,125,10,2022-03-04
2102,7,128,8,2023-01-21
2103,99,114,5,2022-10-06
2104,70,127,5,2023-06-26
2105,83,127,9,2022-06-25
2106,27,131,5,2023-03-20
2107,100,115,10,2023-06-11
2108,86,101,2,2023-07-17
2109,6,110,9,2022-10-06
2110,19,115,3,2022-04-13
2111,41,127,6,2023-09-24
2112,90,139,6,2023-08-14
2113,35,110,6,2022-04-04
2114,15,109,3,2023-01-22
2115,87,137,5,2023-06-02
2116,92,116,6,2023-12-17
2117,38,131,5,2023-07-16
2118,59,110,2,2023-11-27
2119,78,137,6,2022-08-11
2120,90,103,4,2023-07-05
2121,75,111,3,2023-06-27
2122,71,111,10,2022-11-17
2123,86,123,5,2023-09-11
2124,51,135,10,2022-02-08
2125,32,124,4,2023-07-17
2126,67,126,7,2022-09-11
2127,56,139,10,2022-06-28
2128,69,132,10,2022-10-26
2129,65,117,2,2023-02-25
2130,24,121,9,2023-02-23
2131,50,131,9,2022-04-01
2132,62,134,3,2023-02-12
2133,41,103,10,2022-09-21
2134,61,122,5,2023-12-08
2135,11,112,8,2022-09-18
2136,27,124,9,2023-01-09
2137,98,111,5,2022-10-08
2138,19,131,7,2022-12-06
2139,64,124,10,2023-09-19
2140,4,112,9,2023-08-06
2141,76,104,4,2023-10-13
2142,4,139,3,2023-03-12
2143,83,115,7,2023-12-19
2144,4,118,2,2023-09-19
2145,49,108,5,2023-10-13
2146,41,135,7,2022-02-24
2147,72,110,3,2022-09-13
2148,24,128,4,2023-07-14
2149,5,140,2,2022-08-27
2150,24,108,5,2023-03-15
2151,16,110,6,2023-01-22
2152,97,119,7,2023-03-11
2153,67,113,5,2022-02-26
2154,77,130,2,2022-12-05
2155,76,116,9,2023-11-24
2156,83,107,9,2022-08-19
2157,22,129,7,2022-02-26
2158,17,129,4,2023-06-16
2159,60,126,6,2023-02-19
2160,8,123,2,2023-07-27
2161,61,120,5,2022-12-25
2162,45,107,5,2023-07-27
2163,1,130,10,2022-09-08
2164,53,105,7,2023-10-29
2165,38,134,7,2022-06-30
2166,13,136,6,2022-01-04
2167,30,131,4,2023-06-02
2168,93,120,6,2023-07-04
2169,94,135,2,2023-05-17
2170,72,108,6,2022-12-13
2171,18,104,10,2023-07-19
2172,54,123,7,2022-02-12
2173,48,140,9,2023-10-24
2174,12,117,6,2022-08-27
2175,69,117,8,2023-02-12
2176,88,132,2,2023-09-25
2177,95,114,3,2023-05-27
2178,29,103,7,2023-01-06
2179,35,127,8,2023-02-18
2180,18,122,4,2022-05-26
2181,27,114,10,2023-04-23
2182,69,103,4,2023-11-24
2183,73,121,3,2023-02-11
2184,14,135,3,2022-07-29
2185,90,131,2,2023-02-24
2186,52,114,10,2023-09-13
2187,52,116,7,2023-08-18
2188,25,136,8,2023-07-15
2189,61,124,6,2023-12-04
2190,39,136,8,2022-01-06
2191,34,113,9,2023-07-07
2192,16,132,7,2022-09-07
2193,20,125,4,2023-05-30
2194,83,103,7,2022-02-15
2195,91,112,6,2023-05-01
2196,48,133,4,2022-12-16
2197,16,108,3,2022-09-03
2198,56,110,5,2022-04-21
2199,15,119,5,2022-03-25
2200,15,116,8,2023-03-11
2201,16,117,5,2023-12-15
2202,92,119,3,2022-12-31
2203,13,108,3,2022-10-19
2204,36,136,4,2023-12-26
2205,12,116,6,2022-08-29
2206,51,123,8,2022-10-24
2207,32,139,3,2023-06-03
2208,63,129,2,2023-11-25
2209,79,127,5,2023-03-27
2210,35,102,3,2022-02-18
2211,47,109,9,2023-09-09
2212,93,109,6,2023-02-11
2213,50,130,8,2022-02-01
2214,10,107,4,2022-05-27
2215,10,126,10,2023-09-27
2216,45,134,5,2023-11-06
2217,65,132,5,2023-10-14
2218,87,117,8,2023-08-25
2219,18,111,10,2023-07-27
2220,46,129,8,2023-08-20
2221,87,104,7,2023-06-19
2222,28,118,3,2023-07-11
2223,93,118,8,2023-07-12
2224,33,121,2,2023-12-22
2225,48,131,3,2022-04-12
2226,43,134,6,2022-09-20
2227,88,138,6,2023-09-10
2228,92,135,2,2023-09-07
2229,16,124,7,2022-01-10
2230,58,117,2,2023-07-26
2231,20,107,2,2022-03-01
2232,77,128,4,2022-06-07
2233,91,108,3,2022-09-04
2234,41,102,10,2023-01-28
2235,33,119,3,2022-12-29
2236,45,104,4,2023-03-01
2237,49,127,7,2023-04-19
2238,47,105,7,2022-12-30
2239,53,122,3,2022-06-17
2240,46,128,10,2023-11-13
2241,91,136,10,2023-10-02
2242,93,107,2,2023-11-10
2243,42,132,4,2022-10-22
2244,43,131,9,2023-11-22
2245,66,129,9,2023-04-26
2246,54,124,7,2023-03-01
2247,66,117,10,2022-12-01
2248,8,124,5,2022-02-22
2249,64,134,2,2022-06-21
2250,45,115,5,2023-03-20
2251,15,133,2,2023-12-11
2252,30,138,3,2023-11-03
2253,75,110,7,2023-02-12
2254,61,131,4,2022-02-03
2255,8,108,8,2023-01-24
2256,7,134,4,2022-02-05
2257,12,108,2,2023-06-13
2258,97,129,2,2023-12-30
2259,80,130,8,2023-04-14
2260,4,102,6,2022-05-12
2261,47,129,2,2022-01-23
2262,60,115,6,2022-01-31
2263,48,122,4,2022-04-01
2264,41,113,3,2022-08-07
2265,54,125,6,2022-07-22
2266,10,109,7,2022-10-14
2267,79,131,5,2022-01-09
2268,73,127,5,2022-06-15
2269,40,129,10,2023-10-17
2270,62,123,5,2023-04-24
2271,13,114,8,2022-10-11
2272,23,127,9,2023-07-14
2273,69,133,4,2023-06-27
2274,47,116,3,2023-12-06
2275,92,136,8,2023-07-27
2276,18,125,8,2022-04-21
2277,90,105,5,2023-11-05
2278,98,125,4,2022-12-20
2279,2,102,8,2023-12-15
2280,60,120,2,2022-02-23
2281,97,105,9,2023-08-13
2282,54,102,10,2022-01-12
2283,42,115,2,2023-12-30
2284,24,113,4,2023-03-27
2285,33,139,4,2023-11-23
2286,20,101,3,2022-10-25
2287,27,123,3,2022-01-04
2288,17,111,5,2022-12-07
2289,65,137,3,2023-06-02
2290,78,130,6,2023-12-29
2291,16,123,5,2023-06-25
2292,42,102,7,2023-03-31
2293,40,137,2,2022-03-26
2294,84,120,8,2023-10-25
2295,92,138,3,2023-10-26
2296,26,116,5,2022-04-05
2297,4,133,9,2022-08-03
2298,82,123,9,2022-10-13
2299,15,114,8,2022-08-03
2300,1,125,9,2023-07-15
2301,30,124,3,2023-08-10
2302,20,125,8,2023-09-27
2303,33,106,10,2023-04-03
2304,44,114,7,2022-11-04
2305,25,138,8,2023-10-23
2306,6,116,9,2023-01-07
2307,11,128,9,2023-04-04
2308,55,125,3,2023-09-09
2309,45,117,10,2023-02-26
2310,43,105,6,2023-06-01
2311,13,123,6,2022-08-08
2312,68,122,9,2022-12-06
2313,55,134,2,2023-10-12
2314,20,132,9,2022-08-31
2315,21,117,3,2022-09-29
2316,6,126,3,2022-06-01
2317,69,105,9,2023-01-24
2318,18,131,5,2022-07-23
2319,68,103,2,2023-10-17
2320,86,114,7,2023-01-27
2321,12,119,10,2022-01-24
2322,32,103,4,2022-07-08
2323,58,137,2,2022-02-25
2324,12,118,5,2023-04-29
2325,5,125,9,2023-10-29
2326,82,125,2,2022-09-08
2327,98,116,7,2023-09-30
2328,68,108,3,2023-07-26
2329,15,126,4,2022-09-20
2330,26,116,2,2022-10-19
2331,97,104,9,2023-12-25
2332,30,108,8,2023-07-19
2333,78,134,10,2023-07-30
2334,69,125,6,2022-11-23
2335,25,117,10,2023-11-06
2336,83,131,8,2023-09-20
2337,86,118,2,2022-03-26
2338,75,137,6,2023-02-01
2339,52,112,6,2022-03-09
2340,74,123,9,2023-03-21
2341,28,126,4,2023-11-09
2342,55,101,8,2022-03-02
2343,55,117,7,2022-06-30
2344,4,101,3,2023-12-13
2345,26,122,7,2023-12-09
2346,85,109,8,2023-07-28
2347,46,130,2,2022-04-16
2348,28,137,2,2023-05-11
2349,71,132,3,2022-09-26
2350,30,117,9,2022-04-25
2351,84,123,4,2023-08-07
2352,12,120,10,2023-06-10
2353,90,117,3,2022-06-14
2354,77,110,4,2022-02-09
2355,11,117,8,2023-06-26
2356,56,134,2,2022-01-21
2357,30,112,8,2022-01-09
2358,52,105,8,2022-01-12
2359,98,122,2,2022-07-31
2360,70,133,6,2023-10-15
2361,55,135,4,2023-12-13
2362,7,115,3,2022-02-23
2363,69,129,6,2023-07-28
2364,78,135,8,2023-10-02
2365,42,128,6,2023-03-11
2366,93,114,4,2022-09-05
2367,42,135,8,2022-08-22
2368,15,139,10,2023-08-02
2369,88,127,2,2022-05-11
2370,72,133,8,2022-01-05
2371,60,122,8,2022-10-24
2372,25,112,7,2023-12-02
2373,7,117,3,2023-03-08
2374,91,125,4,2023-01-30
2375,36,138,10,2022-12-14
2376,65,107,3,2022-08-31
2377,79,139,6,2022-10-09
2378,78,126,10,2023-09-28
2379,18,119,8,2023-12-14
2380,78,128,8,2023-06-21
2381,4,137,3,2022-09-09
2382,33,115,10,2023-07-05
2383,63,106,6,2023-10-27
2384,84,123,7,2022-12-02
2385,90,115,4,2022-12-24
2386,98,110,6,2022-10-07
2387,60,138,8,2023-03-25
2388,74,132,2,2022-03-21
2389,47,110,8,2022-09-04
2390,65,114,3,2022-01-21
2391,19,119,5,2022-06-16
2392,19,140,8,2022-04-09
2393,28,116,2,2022-05-12
2394,77,109,7,2022-01-22
2395,91,106,10,2022-07-10
2396,31,134,7,2022-11-22
2397,55,140,5,2022-04-02
2398,54,116,7,2022-11-29
2399,98,122,7,2023-12-01
2400,77,109,4,2023-06-02
2401,23,134,8,2022-06-17
2402,86,119,4,2023-11-05
2403,76,124,3,2023-03-29
2404,93,118,10,2023-06-22
2405,50,135,5,2023-09-11
2406,50,112,3,2023-04-17
2407,66,103,9,2023-03-19
2408,61,119,8,2023-08-29
2409,57,129,4,2023-02-03
2410,14,121,10,2022-10-20
2411,99,117,8,2023-01-29
2412,78,138,4,2023-06-04
2413,54,132,9,2023-11-09
2414,2,108,5,2023-10-25
2415,80,104,7,2023-09-20
2416,56,122,5,2023-10-22
2417,74,122,8,2022-01-01
2418,40,124,4,2023-11-03
2419,98,111,6,2023-04-27
2420,10,116,3,2023-09-23
2421,1,106,6,2023-07-07
2422,89,104,7,2022-05-21
2423,61,119,9,2023-05-28
2424,91,135,8,2023-04-29
2425,73,134,3,2022-10-01
2426,3,132,6,2022-09-11
2427,51,131,7,2022-03-17
2428,100,116,5,2022-12-31
2429,56,110,2,2023-03-25
2430,84,134,5,2023-07-01
2431,18,102,3,2023-06-05
2432,24,119,3,2022-03-13
2433,73,120,9,2022-07-25
2434,86,119,5,2023-07-29
2435,25,102,5,2022-03-02
2436,85,134,4,2022-09-09
2437,77,122,9,2023-01-31
2438,14,138,7,2022-04-19
2439,61,111,6,2022-04-19
2440,48,117,10,2022-01-07
2441,6,137,6,2022-09-15
2442,41,136,3,2023-11-12
2443,65,124,4,2023-10-16
2444,81,101,3,2023-07-25
2445,79,116,3,2022-04-23
2446,42,108,8,2022-03-09
2447,58,136,4,2023-10-27
2448,55,120,6,2023-07-18
2449,1,122,10,2022-01-22
2450,33,115,4,2023-01-30
2451,12,102,10,2022-03-29
2452,32,105,2,2023-07-23
2453,84,112,5,2023-11-04
2454,95,132,6,2022-10-15
2455,58,134,10,2022-10-05
2456,7,117,6,2023-08-28
2457,23,130,10,2023-10-28
2458,79,120,2,2022-08-20
2459,54,111,6,2023-03-07
2460,63,140,9,2023-05-08
2461,50,124,5,2023-04-26
2462,8,105,7,2023-10-01
2463,7,102,5,2022-12-24
2464,60,127,8,2022-07-04
2465,31,112,7,2022-11-13
2466,83,114,7,2023-09-19
2467,56,102,10,2022-12-31
2468,56,106,4,2022-02-12
2469,83,122,4,2023-11-23
2470,70,107,4,2022-03-20
2471,77,101,9,2022-07-15
2472,43,113,7,2023-10-25
2473,99,107,5,2022-02-01
2474,13,107,7,2022-09-30
2475,41,113,9,2023-12-09
2476,2,110,5,2022-01-24
2477,91,123,3,2022-06-13
2478,59,114,6,2023-01-27
2479,26,130,8,2022-09-05
2480,99,136,2,2022-03-22
2481,80,125,7,2023-12-14
2482,90,106,3,2022-04-24
2483,85,106,9,2022-01-11
2484,91,120,6,2022-07-25
2485,21,129,9,2023-11-07
2486,45,133,10,2023-09-04
2487,65,135,4,2022-01-30
2488,69,115,4,2022-11-23
2489,83,132,7,2023-07-06
2490,22,112,6,2023-09-12
2491,74,116,10,2023-09-02
2492,82,136,7,2022-09-02
2493,13,131,10,2022-10-30
2494,11,126,9,2022-02-07
2495,36,128,4,2023-09-14
2496,90,116,4,2023-08-23
2497,91,120,4,2022-02-03
2498,55,105,5,2023-07-05
2499,81,105,4,2023-05-18
2500,80,132,4,2023-05-28
2501,74,126,3,2023-03-29
2502,23,123,4,2022-06-20
2503,22,139,3,2022-12-15
2504,11,101,4,2022-03-19
2505,32,125,6,2023-06-12
2506,64,104,2,2023-05-10
2507,89,130,6,2023-11-10
2508,69,102,9,2022-05-16
2509,77,130,5,2022-05-10
2510,6,134,5,2023-09-01
2511,21,130,3,2022-10-19
2512,67,117,5,2023-10-06
2513,32,120,4,2022-03-08
2514,7,137,2,2022-10-04
2515,20,107,2,2022-08-29
2516,14,113,8,2023-07-31
2517,90,136,7,2023-06-29
2518,65,131,7,2023-03-08
2519,8,118,5,2022-08-17
2520,9,130,3,2022-01-02
2521,23,131,5,2023-10-07
2522,75,129,10,2023-06-02
2523,53,122,4,2023-11-15
2524,27,136,8,2022-07-25
2525,48,101,6,2022-01-29
2526,3,132,2,2022-05-01
2527,40,111,3,2023-05-10
2528,20,139,5,2022-03-18
2529,22,101,4,2022-03-09
2530,21,118,9,2022-07-16
2531,72,105,10,2022-01-10
2532,51,118,8,2022-03-10
2533,55,104,5,2023-08-05
2534,58,112,5,2023-09-03
2535,100,101,4,2022-09-14
2536,81,107,10,2023-09-05
2537,33,134,6,2023-01-21
2538,75,109,8,2023-03-12
2539,77,140,5,2022-02-01
2540,17,123,4,2022-06-18
2541,27,121,10,2023-02-02
2542,46,125,6,2023-12-18
2543,49,104,4,2023-09-01
2544,57,135,5,2023-06-02
2545,93,133,7,2022-12-14
2546,17,128,3,2023-02-06
2547,70,110,3,2023-03-31
2548,74,112,9,2022-09-23
2549,55,113,3,2023-06-06
2550,46,109,2,2022-07-05
2551,4,106,5,2022-01-31
2552,14,126,10,2023-03-09
2553,40,119,9,2022-08-08
2554,11,128,4,2022-12-03
2555,19,124,5,2022-08-18
2556,9,127,10,2023-06-24
2557,69,126,6,2022-09-27
2558,94,127,6,2022-07-21
2559,4,140,7,2022-06-30
2560,92,104,8,2023-06-08
2561,39,115,10,2023-01-10
2562,70,139,3,2022-12-12
2563,63,101,2,2022-01-15
2564,80,136,8,2023-10-04
2565,69,107,3,2023-06-12
2566,36,108,2,2023-02-13
2567,58,118,6,2023-09-23
2568,51,133,9,2022-11-25
2569,67,140,6,2023-07-03
2570,53,137,7,2023-02-23
2571,72,140,6,2023-08-23
2572,81,103,3,2022-01-18
2573,50,124,6,2022-10-24
2574,98,118,10,2022-12-13
2575,64,113,2,2022-09-21
2576,85,121,7,2023-01-31
2577,74,117,2,2023-02-10
2578,23,119,3,2023-07-23
2579,41,107,3,2023-11-21
2580,62,115,8,2022-05-01
2581,49,105,10,2023-06-08
2582,26,115,3,2022-03-10
2583,3,139,9,2023-03-16
2584,82,124,5,2023-08-12
2585,97,140,5,2022-06-30
2586,76,114,9,2022-06-06
2587,21,132,3,2023-08-27
2588,1,110,10,2023-11-11
2589,58,127,2,2022-07-18
2590,77,135,8,2023-06-02
2591,79,122,3,2023-11-27
2592,95,112,5,2023-07-16
2593,15,107,6,2023-06-13
2594,64,116,7,2023-04-24
2595,22,136,5,2023-05-03
2596,60,122,3,2022-02-18
2597,90,133,5,2022-11-24
2598,96,121,2,2023-07-14
2599,37,138,4,2023-07-29
2600,20,105,8,2022-02-21
2601,63,125,8,2023-05-05
2602,3,125,7,2023-11-29
2603,84,106,6,2022-08-27
2604,76,130,10,2023-06-15
2605,1,121,5,2022-09-23
2606,84,121,8,2022-05-03
2607,93,104,8,2022-11-04
2608,56,108,4,2023-03-26
2609,54,116,8,2023-05-01
2610,61,114,3,2022-02-27
2611,22,121,3,2023-06-17
2612,18,105,7,2022-10-24
2613,8,102,4,2023-04-28
2614,10,112,10,2022-05-09
2615,30,129,2,2022-04-14
2616,64,109,9,2022-04-02
2617,27,101,4,2023-04-26
2618,52,109,3,2022-02-11
2619,28,104,3,2023-09-17
2620,44,116,5,2023-07-02
2621,6,140,9,2022-04-17
2622,71,115,9,2022-12-20
2623,29,140,5,2022-03-22
2624,36,135,8,2023-05-02
2625,46,108,9,2022-08-06
2626,37,101,10,2022-10-19
2627,19,105,6,2022-05-11
2628,5,119,10,2023-10-09
2629,17,101,3,2022-09-29
2630,90,118,4,2023-02-10
2631,90,140,7,2023-11-10
2632,52,132,6,2022-07-07
2633,51,135,2,2022-01-13
2634,7,129,3,2023-05-19
2635,33,121,7,2022-08-22
2636,65,104,5,2023-08-17
2637,95,128,7,2022-11-14
2638,17,131,6,2023-09-07
2639,47,106,6,2022-05-13
2640,19,101,6,2023-08-06
2641,69,101,9,2023-02-22
2642,84,114,6,2022-01-27
2643,29,135,9,2023-09-03
2644,73,122,3,2022-11-10
2645,100,102,3,2023-06-17
2646,19,111,10,2023-01-10
2647,35,124,7,2022-08-17
2648,75,101,2,2022-07-16
2649,11,107,3,2023-12-30
2650,90,134,9,2022-12-21
2651,15,127,6,2023-03-25
2652,82,117,2,2023-02-24
2653,48,117,5,2023-10-15
2654,42,120,9,2022-12-24
2655,88,134,8,2023-12-23
2656,93,132,3,2022-03-10
2657,22,122,2,2022-10-04
2658,52,124,4,2022-03-02
2659,25,138,8,2022-05-08
2660,19,139,3,2022-03-13
2661,38,108,6,2022-06-27
2662,19,101,9,2022-03-03
2663,90,139,10,2022-02-03
2664,10,122,10,2022-03-18
2665,74,130,10,2022-09-13
2666,45,122,3,2023-05-21
2667,44,134,9,2022-10-06
2668,66,128,10,2022-01-13
2669,58,118,9,2022-12-12
2670,40,140,9,2022-09-06
2671,57,140,9,2023-06-19
2672,78,140,4,2023-12-15
2673,29,130,3,2022-03-15
2674,6,129,4,2023-09-22
2675,63,133,9,2022-01-30
2676,9,129,9,2023-01-02
2677,64,113,8,2023-06-03
2678,44,110,4,2023-09-23
2679,89,102,7,2022-06-13
2680,16,101,10,2022-08-27
