transaction_id,book_id,sale_type,date_sold,year_sold,month_sold,day_sold,sale_price,discount,final_price,country_sold,city_sold,hard_copy,paperback,soft_copy
6067,17,ONLINE,2025-04-24,2025,4,24,24.16,0.0,24.16,USA,Chicago,False,True,False
6068,5,ONLINE,2024-10-12,2024,10,12,28.41,4.26,24.15,Australia,Brisbane,True,False,False
6069,41,INSTORE,2025-10-26,2025,10,26,17.41,0.0,17.41,UK,Bristol,False,False,True
6070,77,ONLINE,2024-10-16,2024,10,16,26.91,5.38,21.53,UK,Manchester,False,True,False
6071,23,INSTORE,2025-02-27,2025,2,27,24.77,3.72,21.05,Australia,Brisbane,False,True,False
6072,24,ONLINE,2025-08-24,2025,8,24,18.68,2.8,15.88,Australia,Brisbane,False,False,True
6073,10,INSTORE,2024-02-09,2024,2,9,35.91,5.39,30.52,USA,New York,True,False,False
6074,65,INSTORE,2025-09-25,2025,9,25,28.5,5.7,22.8,UK,London,False,True,False
6075,82,INSTORE,2024-10-29,2024,10,29,33.26,4.99,28.27,USA,New York,True,False,False
6076,25,ONLINE,2025-05-18,2025,5,18,16.3,0.0,16.3,UK,Bristol,False,True,False
6077,79,INSTORE,2025-03-13,2025,3,13,33.69,0.0,33.69,UK,Bristol,False,True,False
6078,22,ONLINE,2024-10-06,2024,10,6,14.03,0.0,14.03,Germany,Munich,False,True,False
6079,92,INSTORE,2024-03-01,2024,3,1,20.56,2.06,18.5,UK,Manchester,False,False,True
6080,100,ONLINE,2024-04-27,2024,4,27,34.94,3.49,31.45,Germany,Berlin,True,False,False
6081,38,ONLINE,2024-08-24,2024,8,24,55.41,0.0,55.41,Germany,Berlin,True,False,False
6082,29,INSTORE,2024-10-19,2024,10,19,34.2,6.84,27.36,USA,Chicago,True,False,False
6083,38,INSTORE,2024-05-17,2024,5,17,46.19,6.93,39.26,Germany,Berlin,False,True,False
6084,56,INSTORE,2025-09-20,2025,9,20,25.79,0.0,25.79,Australia,Brisbane,False,False,True
6085,1,INSTORE,2024-02-28,2024,2,28,37.29,3.73,33.56,Canada,Montreal,True,False,False
6086,70,ONLINE,2025-10-01,2025,10,1,27.27,1.36,25.91,Germany,Munich,False,True,False
6087,96,ONLINE,2025-04-23,2025,4,23,23.32,4.66,18.66,Canada,Vancouver,False,True,False
6088,3,ONLINE,2025-11-27,2025,11,27,26.59,0.0,26.59,USA,New York,True,False,False
6089,24,ONLINE,2024-09-07,2024,9,7,36.58,0.0,36.58,Germany,Munich,True,False,False
6090,42,INSTORE,2025-01-23,2025,1,23,32.41,3.24,29.17,UK,Bristol,True,False,False
6091,92,ONLINE,2025-01-11,2025,1,11,27.64,0.0,27.64,Canada,Vancouver,False,True,False
6092,99,INSTORE,2024-09-04,2024,9,4,22.71,0.0,22.71,Canada,Vancouver,False,True,False
6093,61,INSTORE,2025-11-30,2025,11,30,19.14,0.0,19.14,UK,Manchester,False,True,False
6094,61,INSTORE,2024-05-21,2024,5,21,27.58,4.14,23.44,Canada,Vancouver,True,False,False
6095,20,INSTORE,2024-03-15,2024,3,15,17.66,0.0,17.66,Canada,Toronto,False,True,False
6096,89,ONLINE,2024-01-28,2024,1,28,37.62,1.88,35.74,USA,Chicago,True,False,False
6097,8,INSTORE,2024-09-10,2024,9,10,15.98,1.6,14.38,Germany,Berlin,False,False,True
6098,79,ONLINE,2025-01-04,2025,1,4,45.19,0.0,45.19,USA,New York,True,False,False
6099,18,INSTORE,2025-10-24,2025,10,24,24.01,3.6,20.41,UK,London,False,True,False
6100,93,INSTORE,2025-07-27,2025,7,27,11.92,0.0,11.92,UK,London,False,False,True
6101,9,INSTORE,2024-05-06,2024,5,6,45.21,6.78,38.43,Germany,Berlin,True,False,False
6102,88,INSTORE,2025-09-17,2025,9,17,22.01,3.3,18.71,Australia,Brisbane,False,True,False
6103,11,INSTORE,2024-03-28,2024,3,28,23.01,0.0,23.01,Germany,Hamburg,False,True,False
6104,77,ONLINE,2025-07-02,2025,7,2,28.77,2.88,25.89,Germany,Munich,False,True,False
6105,22,ONLINE,2024-03-02,2024,3,2,14.03,2.81,11.22,Australia,Melbourne,False,True,False
6106,35,ONLINE,2024-07-06,2024,7,6,30.34,0.0,30.34,UK,London,True,False,False
6107,79,ONLINE,2025-08-30,2025,8,30,40.14,4.01,36.13,Australia,Melbourne,False,True,False
6108,13,INSTORE,2025-10-05,2025,10,5,16.61,0.0,16.61,Canada,Montreal,False,False,True
6109,21,ONLINE,2024-12-10,2024,12,10,27.18,0.0,27.18,Australia,Sydney,False,True,False
6110,53,ONLINE,2025-11-12,2025,11,12,10.4,1.56,8.84,Germany,Hamburg,False,False,True
6111,11,INSTORE,2024-09-22,2024,9,22,37.79,0.0,37.79,Canada,Vancouver,True,False,False
6112,25,INSTORE,2025-12-19,2025,12,19,16.72,0.84,15.88,UK,Bristol,False,True,False
6113,89,INSTORE,2024-10-07,2024,10,7,28.56,5.71,22.85,UK,Manchester,False,True,False
6114,67,INSTORE,2024-11-09,2024,11,9,20.58,4.12,16.46,Canada,Toronto,False,True,False
6115,51,INSTORE,2024-01-09,2024,1,9,25.04,2.5,22.54,USA,San Francisco,False,False,True
6116,60,INSTORE,2024-10-31,2024,10,31,27.23,4.08,23.15,Canada,Vancouver,True,False,False
6117,65,INSTORE,2024-07-31,2024,7,31,29.31,2.93,26.38,UK,Manchester,False,True,False
6118,67,INSTORE,2025-10-29,2025,10,29,16.66,3.33,13.33,Australia,Melbourne,False,False,True
6119,87,ONLINE,2024-04-13,2024,4,13,32.21,0.0,32.21,USA,Chicago,True,False,False
6120,42,INSTORE,2024-06-09,2024,6,9,21.74,4.35,17.39,USA,San Francisco,False,True,False
6121,77,ONLINE,2025-03-21,2025,3,21,37.75,7.55,30.2,Canada,Montreal,True,False,False
6122,38,ONLINE,2025-09-21,2025,9,21,52.33,10.47,41.86,USA,Chicago,True,False,False
6123,10,ONLINE,2025-03-26,2025,3,26,22.32,0.0,22.32,Germany,Berlin,False,True,False
6124,19,INSTORE,2025-05-03,2025,5,3,32.96,0.0,32.96,USA,Chicago,True,False,False
6125,95,INSTORE,2024-05-14,2024,5,14,35.87,5.38,30.49,USA,New York,True,False,False
6126,68,INSTORE,2024-09-09,2024,9,9,25.79,0.0,25.79,Australia,Melbourne,False,True,False
6127,60,ONLINE,2025-01-01,2025,1,1,16.58,0.0,16.58,Australia,Brisbane,False,False,True
6128,37,INSTORE,2025-08-28,2025,8,28,21.8,1.09,20.71,USA,San Francisco,False,False,True
6129,69,INSTORE,2025-09-11,2025,9,11,21.7,2.17,19.53,UK,Manchester,False,False,True
6130,3,ONLINE,2025-06-03,2025,6,3,26.8,1.34,25.46,Germany,Hamburg,True,False,False
6131,55,INSTORE,2025-12-27,2025,12,27,19.16,2.87,16.29,USA,San Francisco,False,False,True
6132,74,ONLINE,2024-04-19,2024,4,19,36.8,7.36,29.44,Germany,Hamburg,True,False,False
6133,57,ONLINE,2024-06-14,2024,6,14,24.11,0.0,24.11,UK,London,False,False,True
6134,11,ONLINE,2025-01-31,2025,1,31,24.08,1.2,22.88,Canada,Vancouver,False,True,False
6135,45,ONLINE,2024-10-10,2024,10,10,16.24,2.44,13.8,USA,Chicago,False,True,False
6136,11,ONLINE,2025-01-10,2025,1,10,31.48,0.0,31.48,UK,Bristol,True,False,False
6137,27,ONLINE,2025-05-31,2025,5,31,38.4,0.0,38.4,Germany,Berlin,True,False,False
6138,94,ONLINE,2025-12-25,2025,12,25,14.74,2.21,12.53,USA,New York,False,False,True
6139,7,INSTORE,2025-10-27,2025,10,27,13.6,2.04,11.56,USA,San Francisco,False,False,True
6140,16,ONLINE,2024-06-22,2024,6,22,44.1,8.82,35.28,Australia,Melbourne,False,True,False
6141,62,ONLINE,2024-10-06,2024,10,6,43.93,4.39,39.54,Germany,Munich,True,False,False
6142,12,ONLINE,2024-09-28,2024,9,28,30.9,6.18,24.72,UK,Bristol,True,False,False
6143,64,INSTORE,2024-05-16,2024,5,16,25.46,0.0,25.46,Canada,Montreal,False,False,True
6144,4,INSTORE,2024-03-22,2024,3,22,55.0,0.0,55.0,Australia,Sydney,True,False,False
6145,10,INSTORE,2024-01-02,2024,1,2,26.8,5.36,21.44,Canada,Vancouver,False,True,False
6146,1,INSTORE,2024-07-17,2024,7,17,23.02,2.3,20.72,USA,San Francisco,False,False,True
6147,75,INSTORE,2025-01-26,2025,1,26,46.64,9.33,37.31,Australia,Brisbane,True,False,False
6148,16,INSTORE,2024-12-31,2024,12,31,52.68,0.0,52.68,USA,San Francisco,True,False,False
6149,39,ONLINE,2024-01-05,2024,1,5,27.75,2.78,24.97,UK,London,True,False,False
6150,3,INSTORE,2025-11-12,2025,11,12,32.07,1.6,30.47,Canada,Toronto,True,False,False
6151,77,ONLINE,2025-04-05,2025,4,5,42.16,0.0,42.16,Canada,Vancouver,True,False,False
6152,87,INSTORE,2024-03-28,2024,3,28,16.56,0.0,16.56,Canada,Vancouver,False,False,True
6153,39,INSTORE,2025-12-07,2025,12,7,16.8,0.0,16.8,Canada,Montreal,False,False,True
6154,43,ONLINE,2025-02-25,2025,2,25,30.08,3.01,27.07,Australia,Sydney,True,False,False
6155,73,ONLINE,2024-06-25,2024,6,25,15.59,2.34,13.25,Germany,Berlin,False,False,True
6156,12,INSTORE,2024-05-04,2024,5,4,23.49,0.0,23.49,USA,New York,False,True,False
6157,100,INSTORE,2025-12-17,2025,12,17,19.15,0.96,18.19,Australia,Brisbane,False,False,True
6158,58,ONLINE,2024-08-02,2024,8,2,15.98,3.2,12.78,Canada,Toronto,False,True,False
6159,1,INSTORE,2024-04-27,2024,4,27,27.7,1.39,26.31,Germany,Munich,False,True,False
6160,44,ONLINE,2024-07-20,2024,7,20,14.56,1.46,13.1,Canada,Toronto,False,False,True
6161,5,INSTORE,2024-01-04,2024,1,4,27.82,1.39,26.43,USA,San Francisco,True,False,False
6162,99,ONLINE,2024-10-13,2024,10,13,32.92,0.0,32.92,USA,New York,True,False,False
6163,33,INSTORE,2025-10-02,2025,10,2,19.75,2.96,16.79,Germany,Hamburg,False,True,False
6164,57,INSTORE,2025-05-11,2025,5,11,22.13,3.32,18.81,Australia,Brisbane,False,True,False
6165,64,INSTORE,2025-08-24,2025,8,24,28.97,5.79,23.18,UK,London,False,False,True
6166,34,INSTORE,2024-02-14,2024,2,14,38.15,7.63,30.52,UK,Manchester,False,False,True
6167,60,INSTORE,2025-02-04,2025,2,4,18.0,0.0,18.0,Canada,Toronto,False,False,True
6168,77,INSTORE,2024-07-01,2024,7,1,29.16,0.0,29.16,Canada,Vancouver,False,True,False
6169,89,ONLINE,2025-12-07,2025,12,7,35.64,0.0,35.64,USA,San Francisco,True,False,False
6170,34,INSTORE,2025-11-09,2025,11,9,54.46,8.17,46.29,Australia,Melbourne,True,False,False
6171,61,INSTORE,2024-04-18,2024,4,18,17.56,0.0,17.56,Germany,Berlin,False,True,False
6172,6,INSTORE,2024-07-25,2024,7,25,31.79,1.59,30.2,UK,Bristol,True,False,False
6173,24,INSTORE,2024-02-04,2024,2,4,22.66,3.4,19.26,Germany,Munich,False,False,True
6174,49,INSTORE,2025-06-07,2025,6,7,36.59,0.0,36.59,Germany,Hamburg,False,False,True
6175,78,ONLINE,2024-03-18,2024,3,18,38.74,1.94,36.8,UK,Bristol,True,False,False
6176,89,INSTORE,2024-06-03,2024,6,3,26.92,0.0,26.92,Germany,Hamburg,False,True,False
6177,64,INSTORE,2024-08-29,2024,8,29,25.15,2.52,22.63,Germany,Hamburg,False,False,True
6178,79,ONLINE,2025-04-29,2025,4,29,42.34,0.0,42.34,Canada,Vancouver,True,False,False
6179,99,INSTORE,2024-04-22,2024,4,22,22.0,0.0,22.0,Australia,Sydney,False,False,True
6180,1,INSTORE,2024-05-30,2024,5,30,39.43,1.97,37.46,Australia,Brisbane,True,False,False
6181,93,ONLINE,2025-03-26,2025,3,26,18.12,0.0,18.12,USA,San Francisco,False,True,False
6182,78,INSTORE,2025-02-02,2025,2,2,38.83,7.77,31.06,Australia,Sydney,True,False,False
6183,85,ONLINE,2025-02-07,2025,2,7,18.2,2.73,15.47,Germany,Munich,False,True,False
6184,13,ONLINE,2024-08-13,2024,8,13,25.3,0.0,25.3,Canada,Toronto,False,True,False
6185,77,INSTORE,2024-05-24,2024,5,24,29.37,1.47,27.9,Germany,Berlin,False,True,False
6186,83,ONLINE,2024-09-12,2024,9,12,28.35,2.84,25.51,USA,New York,True,False,False
6187,60,INSTORE,2025-06-02,2025,6,2,16.42,0.0,16.42,Germany,Hamburg,False,False,True
6188,55,INSTORE,2025-12-23,2025,12,23,35.07,0.0,35.07,Canada,Toronto,True,False,False
6189,100,ONLINE,2024-01-08,2024,1,8,21.95,1.1,20.85,Germany,Berlin,False,True,False
6190,98,ONLINE,2025-10-31,2025,10,31,26.81,0.0,26.81,Canada,Vancouver,False,False,True
6191,10,ONLINE,2024-03-15,2024,3,15,22.38,1.12,21.26,Canada,Vancouver,False,False,True
6192,57,INSTORE,2025-08-25,2025,8,25,23.13,3.47,19.66,Canada,Toronto,False,True,False
6193,62,INSTORE,2025-11-26,2025,11,26,31.02,6.2,24.82,UK,Bristol,False,False,True
6194,58,ONLINE,2025-05-25,2025,5,25,20.11,0.0,20.11,USA,Chicago,False,True,False
6195,78,ONLINE,2025-01-21,2025,1,21,22.03,4.41,17.62,Germany,Munich,False,True,False
6196,85,ONLINE,2024-02-02,2024,2,2,21.67,3.25,18.42,Canada,Vancouver,False,True,False
6197,97,INSTORE,2025-11-07,2025,11,7,40.35,0.0,40.35,USA,Chicago,False,True,False
6198,21,ONLINE,2025-03-24,2025,3,24,20.95,3.14,17.81,Germany,Hamburg,False,False,True
6199,55,INSTORE,2025-12-20,2025,12,20,21.84,0.0,21.84,Canada,Montreal,False,True,False
6200,88,INSTORE,2025-12-25,2025,12,25,20.71,4.14,16.57,UK,Manchester,False,True,False
6201,16,INSTORE,2025-01-18,2025,1,18,42.29,0.0,42.29,UK,Manchester,False,True,False
6202,64,INSTORE,2025-07-06,2025,7,6,27.09,0.0,27.09,Canada,Vancouver,False,True,False
6203,24,INSTORE,2025-06-02,2025,6,2,42.54,6.38,36.16,Canada,Vancouver,True,False,False
6204,27,INSTORE,2025-09-10,2025,9,10,41.61,2.08,39.53,UK,London,True,False,False
6205,46,ONLINE,2025-08-08,2025,8,8,27.44,4.12,23.32,UK,Bristol,True,False,False
6206,53,ONLINE,2025-12-31,2025,12,31,15.48,3.1,12.38,Canada,Toronto,False,False,True
6207,65,INSTORE,2024-05-05,2024,5,5,22.62,4.52,18.1,Australia,Sydney,False,False,True
6208,15,ONLINE,2025-12-16,2025,12,16,26.28,5.26,21.02,USA,San Francisco,True,False,False
6209,60,INSTORE,2024-10-06,2024,10,6,19.36,0.97,18.39,USA,San Francisco,False,True,False
6210,19,INSTORE,2025-01-07,2025,1,7,31.05,4.66,26.39,Germany,Berlin,True,False,False
6211,42,INSTORE,2024-01-08,2024,1,8,24.66,1.23,23.43,Germany,Munich,False,True,False
6212,91,ONLINE,2025-08-13,2025,8,13,31.28,1.56,29.72,Australia,Sydney,True,False,False
6213,75,INSTORE,2025-10-30,2025,10,30,35.45,7.09,28.36,UK,Manchester,False,True,False
6214,25,INSTORE,2025-04-30,2025,4,30,16.63,0.83,15.8,Germany,Munich,False,True,False
6215,52,INSTORE,2024-02-17,2024,2,17,30.53,0.0,30.53,Germany,Munich,True,False,False
6216,53,INSTORE,2024-05-23,2024,5,23,13.89,0.0,13.89,UK,Bristol,False,True,False
6217,13,INSTORE,2025-05-17,2025,5,17,32.53,0.0,32.53,Canada,Toronto,True,False,False
6218,47,INSTORE,2025-06-15,2025,6,15,22.87,0.0,22.87,Australia,Brisbane,False,False,True
6219,56,ONLINE,2025-05-14,2025,5,14,27.42,0.0,27.42,Australia,Brisbane,False,True,False
6220,95,ONLINE,2024-06-19,2024,6,19,24.01,0.0,24.01,UK,London,False,True,False
6221,30,INSTORE,2024-02-11,2024,2,11,35.14,0.0,35.14,UK,Bristol,False,False,True
6222,35,ONLINE,2025-11-26,2025,11,26,13.93,1.39,12.54,Australia,Melbourne,False,False,True
6223,26,INSTORE,2024-03-04,2024,3,4,23.31,0.0,23.31,UK,London,False,True,False
6224,13,ONLINE,2024-07-26,2024,7,26,35.14,0.0,35.14,Germany,Munich,True,False,False
6225,93,ONLINE,2024-02-26,2024,2,26,27.15,2.71,24.44,UK,London,True,False,False
6226,80,ONLINE,2024-09-04,2024,9,4,30.28,0.0,30.28,Australia,Sydney,True,False,False
6227,52,ONLINE,2025-11-15,2025,11,15,17.86,0.0,17.86,Australia,Melbourne,False,True,False
6228,33,INSTORE,2024-11-27,2024,11,27,19.37,0.97,18.4,Australia,Brisbane,False,False,True
6229,46,INSTORE,2025-12-14,2025,12,14,23.32,0.0,23.32,UK,London,False,True,False
6230,76,ONLINE,2024-12-17,2024,12,17,33.61,0.0,33.61,Germany,Berlin,False,True,False
6231,5,INSTORE,2024-09-16,2024,9,16,18.14,2.72,15.42,Australia,Melbourne,False,True,False
6232,67,INSTORE,2024-03-15,2024,3,15,17.7,1.77,15.93,Canada,Vancouver,False,False,True
6233,17,ONLINE,2025-12-30,2025,12,30,21.6,0.0,21.6,Australia,Melbourne,False,False,True
6234,81,INSTORE,2025-03-10,2025,3,10,26.03,3.9,22.13,UK,Manchester,True,False,False
6235,57,INSTORE,2025-08-11,2025,8,11,21.01,3.15,17.86,Australia,Brisbane,False,False,True
6236,51,ONLINE,2024-09-13,2024,9,13,30.13,4.52,25.61,Germany,Hamburg,False,True,False
6237,46,INSTORE,2025-11-29,2025,11,29,30.11,4.52,25.59,Canada,Vancouver,True,False,False
6238,43,ONLINE,2025-08-20,2025,8,20,18.12,0.91,17.21,Australia,Brisbane,False,False,True
6239,18,INSTORE,2025-09-09,2025,9,9,17.84,0.89,16.95,UK,Manchester,False,False,True
6240,8,INSTORE,2024-07-19,2024,7,19,19.29,1.93,17.36,Canada,Montreal,False,False,True
6241,76,INSTORE,2025-06-21,2025,6,21,46.02,2.3,43.72,Canada,Vancouver,True,False,False
6242,23,INSTORE,2025-03-20,2025,3,20,17.43,2.61,14.82,Germany,Berlin,False,False,True
6243,90,INSTORE,2024-05-14,2024,5,14,35.43,3.54,31.89,USA,New York,True,False,False
6244,22,ONLINE,2025-11-23,2025,11,23,28.04,0.0,28.04,Australia,Melbourne,True,False,False
6245,51,ONLINE,2024-04-13,2024,4,13,36.67,7.33,29.34,Germany,Berlin,True,False,False
6246,47,INSTORE,2024-02-12,2024,2,12,30.6,4.59,26.01,USA,Chicago,False,True,False
6247,33,INSTORE,2024-10-04,2024,10,4,19.68,0.0,19.68,Canada,Vancouver,False,False,True
6248,49,INSTORE,2025-02-04,2025,2,4,44.91,2.25,42.66,USA,New York,False,True,False
6249,78,INSTORE,2024-08-05,2024,8,5,35.77,3.58,32.19,Canada,Montreal,True,False,False
6250,9,INSTORE,2024-05-14,2024,5,14,48.71,0.0,48.71,UK,London,True,False,False
6251,76,ONLINE,2024-10-10,2024,10,10,43.75,0.0,43.75,Australia,Sydney,True,False,False
6252,90,INSTORE,2025-09-01,2025,9,1,31.71,4.76,26.95,UK,Manchester,True,False,False
6253,92,INSTORE,2024-05-24,2024,5,24,29.3,0.0,29.3,Canada,Toronto,False,False,True
6254,26,INSTORE,2025-05-14,2025,5,14,24.16,0.0,24.16,UK,London,False,True,False
6255,17,ONLINE,2025-06-11,2025,6,11,21.15,3.17,17.98,Canada,Toronto,False,False,True
6256,100,ONLINE,2024-01-26,2024,1,26,17.15,0.0,17.15,Australia,Melbourne,False,True,False
6257,25,ONLINE,2024-03-29,2024,3,29,17.06,0.0,17.06,UK,London,False,False,True
6258,18,ONLINE,2025-11-16,2025,11,16,29.04,4.36,24.68,Germany,Berlin,True,False,False
6259,9,INSTORE,2025-05-15,2025,5,15,30.29,4.54,25.75,Canada,Toronto,False,False,True
6260,51,INSTORE,2024-12-29,2024,12,29,28.77,1.44,27.33,Germany,Munich,False,True,False
6261,76,INSTORE,2024-05-10,2024,5,10,39.62,1.98,37.64,USA,San Francisco,False,True,False
6262,86,ONLINE,2024-11-13,2024,11,13,23.7,1.19,22.51,UK,Manchester,False,True,False
6263,93,INSTORE,2025-02-20,2025,2,20,27.15,0.0,27.15,Canada,Vancouver,True,False,False
6264,23,ONLINE,2025-08-13,2025,8,13,18.68,0.0,18.68,Australia,Sydney,False,False,True
6265,84,ONLINE,2024-02-22,2024,2,22,50.68,0.0,50.68,Germany,Hamburg,True,False,False
6266,81,ONLINE,2024-09-17,2024,9,17,16.31,0.0,16.31,USA,New York,False,False,True
6267,99,INSTORE,2024-06-10,2024,6,10,18.66,3.73,14.93,USA,San Francisco,False,False,True
6268,36,ONLINE,2024-12-04,2024,12,4,44.13,8.83,35.3,Australia,Brisbane,False,True,False
6269,27,ONLINE,2024-08-08,2024,8,8,38.13,3.81,34.32,Germany,Berlin,True,False,False
6270,32,ONLINE,2024-04-24,2024,4,24,37.09,1.85,35.24,Canada,Vancouver,True,False,False
6271,33,INSTORE,2025-08-03,2025,8,3,21.7,1.08,20.62,Australia,Sydney,False,True,False
6272,45,ONLINE,2024-03-27,2024,3,27,19.63,2.94,16.69,UK,London,False,True,False
6273,62,INSTORE,2025-12-24,2025,12,24,32.3,4.84,27.46,Canada,Toronto,False,False,True
6274,80,ONLINE,2024-02-16,2024,2,16,14.62,0.0,14.62,Australia,Sydney,False,False,True
6275,70,ONLINE,2024-09-14,2024,9,14,27.11,0.0,27.11,Canada,Vancouver,False,True,False
6276,52,INSTORE,2024-06-13,2024,6,13,18.69,0.0,18.69,UK,London,False,False,True
6277,78,ONLINE,2025-12-07,2025,12,7,26.0,0.0,26.0,Canada,Toronto,False,False,True
6278,22,INSTORE,2025-03-28,2025,3,28,13.1,1.31,11.79,Canada,Toronto,False,False,True
6279,17,ONLINE,2025-04-17,2025,4,17,19.34,1.93,17.41,UK,London,False,False,True
6280,58,INSTORE,2025-11-15,2025,11,15,29.62,0.0,29.62,Australia,Melbourne,True,False,False
6281,87,ONLINE,2025-01-16,2025,1,16,31.25,0.0,31.25,Canada,Montreal,True,False,False
6282,39,INSTORE,2024-03-02,2024,3,2,32.91,4.94,27.97,Australia,Sydney,True,False,False
6283,37,INSTORE,2025-03-10,2025,3,10,24.52,0.0,24.52,UK,Bristol,False,True,False
6284,23,INSTORE,2025-07-18,2025,7,18,35.74,1.79,33.95,Germany,Munich,True,False,False
6285,97,INSTORE,2024-11-12,2024,11,12,38.19,0.0,38.19,Australia,Brisbane,False,False,True
6286,51,ONLINE,2025-03-07,2025,3,7,36.64,0.0,36.64,UK,Manchester,True,False,False
6287,52,INSTORE,2025-10-26,2025,10,26,16.21,0.0,16.21,Germany,Munich,False,False,True
6288,4,ONLINE,2025-02-24,2025,2,24,43.54,0.0,43.54,UK,Manchester,False,True,False
6289,45,INSTORE,2024-07-27,2024,7,27,32.69,6.54,26.15,UK,Manchester,True,False,False
6290,66,INSTORE,2025-05-26,2025,5,26,17.81,2.67,15.14,UK,London,False,False,True
6291,23,INSTORE,2025-08-02,2025,8,2,18.97,0.95,18.02,UK,Bristol,False,False,True
6292,59,ONLINE,2024-02-12,2024,2,12,20.23,0.0,20.23,Germany,Berlin,False,False,True
6293,5,INSTORE,2024-07-05,2024,7,5,14.61,0.0,14.61,UK,London,False,False,True
6294,37,ONLINE,2024-05-23,2024,5,23,31.96,3.2,28.76,UK,Bristol,True,False,False
6295,18,ONLINE,2024-11-29,2024,11,29,15.38,0.0,15.38,Canada,Toronto,False,False,True
6296,35,INSTORE,2025-08-24,2025,8,24,16.99,0.0,16.99,UK,Manchester,False,False,True
6297,27,INSTORE,2025-05-11,2025,5,11,25.46,0.0,25.46,Canada,Toronto,False,True,False
6298,24,INSTORE,2024-05-27,2024,5,27,25.01,0.0,25.01,USA,San Francisco,False,True,False
6299,71,ONLINE,2025-04-28,2025,4,28,11.24,0.0,11.24,Canada,Montreal,False,False,True
6300,22,ONLINE,2024-07-02,2024,7,2,24.71,0.0,24.71,Germany,Berlin,True,False,False
6301,12,INSTORE,2024-06-01,2024,6,1,18.01,0.0,18.01,UK,Bristol,False,False,True
6302,62,INSTORE,2025-10-15,2025,10,15,43.33,0.0,43.33,Canada,Montreal,True,False,False
6303,72,INSTORE,2024-05-16,2024,5,16,35.61,1.78,33.83,Australia,Melbourne,True,False,False
6304,58,ONLINE,2024-07-21,2024,7,21,16.48,0.82,15.66,Australia,Melbourne,False,False,True
6305,93,INSTORE,2025-11-03,2025,11,3,13.22,0.66,12.56,Canada,Montreal,False,True,False
6306,27,INSTORE,2024-02-21,2024,2,21,25.65,0.0,25.65,Australia,Sydney,False,False,True
6307,6,INSTORE,2025-03-17,2025,3,17,19.72,1.97,17.75,UK,Manchester,False,True,False
6308,8,ONLINE,2025-03-17,2025,3,17,18.89,1.89,17.0,Australia,Sydney,False,False,True
6309,32,ONLINE,2025-02-22,2025,2,22,21.85,3.28,18.57,Canada,Montreal,False,False,True
6310,97,INSTORE,2024-11-30,2024,11,30,39.56,0.0,39.56,USA,Chicago,False,False,True
6311,20,INSTORE,2025-08-07,2025,8,7,27.09,1.35,25.74,Germany,Berlin,True,False,False
6312,81,ONLINE,2024-08-03,2024,8,3,22.67,1.13,21.54,Australia,Sydney,False,True,False
6313,44,INSTORE,2025-10-09,2025,10,9,16.77,3.35,13.42,Germany,Berlin,False,False,True
6314,52,ONLINE,2025-09-12,2025,9,12,22.34,0.0,22.34,Australia,Brisbane,False,True,False
6315,65,ONLINE,2024-07-16,2024,7,16,28.42,4.26,24.16,Germany,Berlin,False,True,False
6316,17,ONLINE,2025-02-11,2025,2,11,37.58,0.0,37.58,Germany,Munich,True,False,False
6317,81,ONLINE,2025-01-30,2025,1,30,21.11,0.0,21.11,UK,Bristol,False,False,True
6318,93,INSTORE,2024-06-21,2024,6,21,12.34,1.85,10.49,Australia,Melbourne,False,False,True
6319,85,ONLINE,2025-09-22,2025,9,22,24.11,0.0,24.11,Australia,Melbourne,False,True,False
6320,13,INSTORE,2025-11-27,2025,11,27,32.27,3.23,29.04,USA,New York,True,False,False
6321,94,INSTORE,2024-11-27,2024,11,27,34.21,0.0,34.21,Australia,Brisbane,True,False,False
6322,21,ONLINE,2025-07-28,2025,7,28,21.98,3.3,18.68,UK,London,False,False,True
6323,41,ONLINE,2024-09-10,2024,9,10,27.15,1.36,25.79,USA,Chicago,True,False,False
6324,75,INSTORE,2025-04-25,2025,4,25,35.37,0.0,35.37,Canada,Vancouver,False,False,True
6325,70,ONLINE,2025-05-20,2025,5,20,22.92,2.29,20.63,Canada,Vancouver,False,False,True
6326,46,ONLINE,2025-11-20,2025,11,20,26.89,5.38,21.51,USA,New York,True,False,False
6327,35,ONLINE,2024-08-08,2024,8,8,12.86,2.57,10.29,USA,San Francisco,False,False,True
6328,94,ONLINE,2024-01-07,2024,1,7,31.36,3.14,28.22,Canada,Toronto,True,False,False
6329,6,ONLINE,2024-08-09,2024,8,9,33.06,0.0,33.06,UK,London,True,False,False
6330,62,INSTORE,2024-03-09,2024,3,9,46.74,4.67,42.07,Canada,Montreal,True,False,False
6331,35,INSTORE,2024-06-20,2024,6,20,32.4,0.0,32.4,Canada,Toronto,True,False,False
6332,62,INSTORE,2025-09-01,2025,9,1,33.51,0.0,33.51,USA,Chicago,False,True,False
6333,40,INSTORE,2025-09-29,2025,9,29,16.52,0.0,16.52,USA,New York,False,False,True
6334,24,INSTORE,2025-04-12,2025,4,12,22.87,0.0,22.87,USA,Chicago,False,False,True
6335,91,ONLINE,2025-12-06,2025,12,6,30.75,4.61,26.14,Australia,Brisbane,True,False,False
6336,67,ONLINE,2025-08-18,2025,8,18,21.19,1.06,20.13,USA,Chicago,False,True,False
