order_details_id,order_id,pizza_id,quantity
22808,110028,cali_ckn_m,2
22809,110028,spicy_ital_l,1
22810,110028,spinach_fet_m,2
22811,110029,spicy_ital_l,1
22812,110029,spin_pesto_s,2
22813,110030,cali_ckn_l,1
22814,110030,sicilian_l,1
22815,110030,spinach_fet_l,1
22816,110030,thai_ckn_m,1
22817,110031,big_meat_s,1
22818,110031,ckn_alfredo_l,1
22819,110032,ital_veggie_s,2
22820,110033,hawaiian_m,2
22821,110033,mexicana_l,1
22822,110033,pep_msh_pep_s,1
22823,110033,thai_ckn_l,1
22824,110034,green_garden_m,1
22825,110034,peppr_salami_m,2
22826,110035,cali_ckn_l,2
22827,110035,classic_dlx_l,2
22828,110035,napolitana_m,1
22829,110036,calabrese_m,1
22830,110036,five_cheese_l,1
22831,110036,spicy_ital_m,2
22832,110037,prsc_argla_m,1
22833,110038,bbq_ckn_m,1
22834,110038,mediterraneo_m,1
22835,110039,spinach_fet_m,1
22836,110040,hawaiian_l,1
22837,110040,pepperoni_s,1
22838,110041,four_cheese_m,2
22839,110042,calabrese_m,2
22840,110043,sicilian_s,1
22841,110044,mediterraneo_l,1
22842,110045,napolitana_s,3
22843,110045,pepperoni_m,1
22844,110046,peppr_salami_m,1
22845,110046,the_greek_l,1
22846,110047,mediterraneo_l,1
22847,110048,cali_ckn_s,1
22848,110049,ital_supr_m,2
22849,110050,ital_cpcllo_s,2
22850,110050,veggie_veg_m,2
22851,110051,spinach_fet_m,1
22852,110052,bbq_ckn_l,1
22853,110052,brie_carre_s,2
22854,110052,mexicana_l,1
22855,110052,southw_ckn_l,2
22856,110053,sicilian_s,1
22857,110054,ital_veggie_s,2
22858,110055,thai_ckn_s,1
22859,110056,big_meat_s,2
22860,110057,four_cheese_l,1
22861,110058,big_meat_s,1
22862,110058,cali_ckn_s,2
22863,110058,ckn_pesto_m,1
22864,110058,hawaiian_l,1
22865,110058,mexicana_l,2
22866,110058,pep_msh_pep_m,2
22867,110058,southw_ckn_l,1
22868,110058,southw_ckn_m,1
22869,110058,spicy_ital_l,1
22870,110058,spicy_ital_s,2
22871,110058,the_greek_s,1
22872,110059,veggie_veg_m,1
22873,110060,big_meat_s,1
22874,110060,ital_cpcllo_s,2
22875,110060,sicilian_m,1
22876,110061,ital_supr_l,2
22877,110061,soppressata_l,2
22878,110062,bbq_ckn_l,1
22879,110062,napolitana_l,1
22880,110063,hawaiian_s,1
22881,110063,ital_supr_l,1
22882,110064,bbq_ckn_l,2
22883,110065,mexicana_l,1
22884,110066,four_cheese_l,1
22885,110066,sicilian_m,2
22886,110066,spicy_ital_l,1
22887,110066,spicy_ital_m,1
22888,110067,mexicana_m,1
22889,110067,napolitana_l,1
22890,110068,green_garden_l,1
22891,110068,green_garden_s,1
22892,110068,southw_ckn_l,2
22893,110068,spicy_ital_l,1
22894,110069,ital_veggie_m,2
22895,110069,sicilian_m,2
22896,110069,spinach_supr_l,1
22897,110070,big_meat_s,1
22898,110070,thai_ckn_l,1
22899,110071,spicy_ital_s,1
22900,110072,five_cheese_l,1
22901,110073,calabrese_l,2
22902,110074,big_meat_s,2
22903,110075,sicilian_m,2
22904,110075,the_greek_xxl,1
22905,110076,cali_ckn_l,2
22906,110076,hawaiian_s,1
22907,110077,bbq_ckn_l,2
22908,110077,ital_cpcllo_l,1
22909,110078,green_garden_s,2
22910,110078,napolitana_s,1
22911,110078,spicy_ital_l,2
22912,110078,veggie_veg_m,1
22913,110079,bbq_ckn_l,1
22914,110079,hawaiian_l,2
22915,110079,thai_ckn_m,1
22916,110080,sicilian_s,1
22917,110081,classic_dlx_m,1
22918,110081,mediterraneo_l,1
22919,110082,calabrese_l,1
22920,110082,thai_ckn_m,1
22921,110082,the_greek_m,1
22922,110083,ckn_pesto_m,2
22923,110083,ckn_pesto_s,1
22924,110083,napolitana_m,1
22925,110084,bbq_ckn_l,1
22926,110084,napolitana_s,1
22927,110084,veggie_veg_l,1
22928,110085,soppressata_s,1
22929,110086,spicy_ital_l,1
22930,110086,spinach_supr_l,1
22931,110087,ckn_alfredo_m,1
22932,110087,peppr_salami_l,1
22933,110088,five_cheese_l,1
22934,110088,green_garden_s,1
22935,110089,cali_ckn_l,1
22936,110089,hawaiian_s,1
22937,110090,bbq_ckn_l,1
22938,110090,spicy_ital_l,1
22939,110090,thai_ckn_m,1
22940,110091,calabrese_s,2
22941,110092,southw_ckn_l,1
22942,110092,spinach_fet_m,1
22943,110093,southw_ckn_l,2
22944,110094,pep_msh_pep_m,1
22945,110094,sicilian_l,2
22946,110095,calabrese_m,1
22947,110095,ital_supr_l,1
22948,110096,mediterraneo_l,2
22949,110096,spicy_ital_s,2
22950,110097,pep_msh_pep_s,1
22951,110097,veggie_veg_l,2
22952,110098,ckn_alfredo_m,1
22953,110099,four_cheese_m,2
22954,110099,the_greek_xl,2
22955,110100,classic_dlx_s,1
22956,110101,prsc_argla_s,1
22957,110102,big_meat_s,2
22958,110102,ckn_alfredo_m,1
22959,110102,ital_cpcllo_l,1
22960,110102,thai_ckn_m,1
22961,110103,spinach_supr_l,1
22962,110104,bbq_ckn_l,1
22963,110105,classic_dlx_l,1
22964,110106,hawaiian_s,2
22965,110106,ital_cpcllo_l,1
22966,110107,southw_ckn_m,1
22967,110108,spinach_fet_s,1
22968,110109,bbq_ckn_m,2
22969,110109,ital_supr_s,2
22970,110110,green_garden_l,2
22971,110110,peppr_salami_l,1
22972,110111,classic_dlx_m,2
22973,110112,mediterraneo_m,1
22974,110112,spin_pesto_s,1
22975,110113,the_greek_xl,1
22976,110114,bbq_ckn_l,1
22977,110115,ital_supr_l,1
22978,110116,calabrese_m,1
22979,110116,thai_ckn_l,2
22980,110117,ckn_alfredo_m,1
22981,110118,sicilian_l,1
22982,110119,cali_ckn_s,1
22983,110119,ckn_pesto_m,2
22984,110119,classic_dlx_m,1
22985,110119,four_cheese_l,1
22986,110119,hawaiian_l,2
22987,110119,hawaiian_s,2
22988,110119,ital_supr_m,1
22989,110119,mexicana_s,1
22990,110119,peppr_salami_m,1
22991,110119,prsc_argla_m,1
22992,110119,sicilian_l,1
22993,110119,southw_ckn_l,1
22994,110120,ital_supr_m,2
22995,110120,pepperoni_l,1
22996,110120,thai_ckn_s,2
22997,110120,veggie_veg_s,1
22998,110121,southw_ckn_l,1
22999,110121,spin_pesto_l,2
23000,110122,napolitana_m,1
23001,110122,pepperoni_m,2
23002,110122,spinach_supr_m,2
23003,110123,brie_carre_s,2
23004,110123,classic_dlx_m,1
23005,110124,ckn_pesto_l,1
23006,110125,cali_ckn_s,1
23007,110125,ckn_alfredo_m,1
23008,110125,pepperoni_l,1
23009,110126,prsc_argla_m,2
23010,110126,spicy_ital_m,1
23011,110127,classic_dlx_l,1
23012,110127,peppr_salami_s,1
23013,110127,sicilian_m,1
23014,110127,spin_pesto_s,2
23015,110127,spinach_fet_s,1
23016,110127,thai_ckn_s,1
23017,110128,bbq_ckn_s,1
23018,110128,ital_supr_m,1
23019,110128,spicy_ital_m,1
23020,110128,spinach_fet_m,2
23021,110129,soppressata_l,1
23022,110130,spicy_ital_l,1
23023,110131,bbq_ckn_s,1
23024,110131,four_cheese_m,1
23025,110131,green_garden_s,1
23026,110131,spicy_ital_m,1
23027,110132,brie_carre_s,2
23028,110132,cali_ckn_m,1
23029,110132,ital_veggie_m,1
23030,110132,spinach_fet_s,1
23031,110133,cali_ckn_m,2
23032,110133,pep_msh_pep_l,2
23033,110133,pep_msh_pep_s,1
23034,110133,veggie_veg_l,1
23035,110134,cali_ckn_m,1
23036,110135,spin_pesto_l,1
23037,110135,spin_pesto_s,2
23038,110136,ckn_alfredo_m,1
23039,110136,five_cheese_l,1
23040,110136,thai_ckn_l,1
23041,110137,brie_carre_s,2
23042,110137,ital_cpcllo_l,1
23043,110137,spinach_supr_s,1
23044,110138,ital_supr_l,1
23045,110139,green_garden_s,1
23046,110139,sicilian_m,1
23047,110139,spinach_supr_l,1
23048,110139,thai_ckn_l,1
23049,110140,cali_ckn_m,1
23050,110140,pep_msh_pep_s,1
23051,110140,spinach_supr_m,1
23052,110141,big_meat_s,2
23053,110141,spinach_fet_m,2
23054,110142,hawaiian_l,1
23055,110142,thai_ckn_l,2
23056,110143,ital_supr_m,2
23057,110143,spin_pesto_l,2
23058,110144,classic_dlx_m,2
23059,110145,cali_ckn_s,2
23060,110145,thai_ckn_m,1
23061,110146,brie_carre_s,1
23062,110146,ckn_pesto_s,1
23063,110147,ital_cpcllo_l,1
23064,110147,spicy_ital_l,1
23065,110148,five_cheese_l,1
23066,110148,sicilian_m,2
23067,110149,cali_ckn_m,1
23068,110149,ital_supr_m,1
23069,110150,pepperoni_s,2
23070,110150,southw_ckn_m,1
23071,110151,spinach_supr_m,1
23072,110152,green_garden_m,1
23073,110153,hawaiian_m,2
23074,110154,green_garden_s,2
23075,110154,ital_supr_m,1
23076,110154,veggie_veg_l,1
23077,110155,bbq_ckn_m,1
23078,110155,ckn_alfredo_m,2
23079,110155,spicy_ital_l,1
23080,110155,spin_pesto_s,1
23081,110156,bbq_ckn_m,1
23082,110156,peppr_salami_s,2
23083,110156,spinach_fet_m,1
23084,110156,spinach_fet_s,1
23085,110157,bbq_ckn_l,2
23086,110157,ckn_alfredo_m,1
23087,110157,sicilian_l,1
23088,110157,spinach_fet_s,1
23089,110158,ital_cpcllo_m,1
23090,110159,cali_ckn_m,1
23091,110159,five_cheese_l,1
23092,110160,four_cheese_l,1
23093,110161,ital_supr_l,2
23094,110161,peppr_salami_l,1
23095,110162,four_cheese_m,1
23096,110163,cali_ckn_s,1
23097,110164,pepperoni_l,1
23098,110165,hawaiian_s,1
23099,110165,southw_ckn_s,1
23100,110166,calabrese_l,2
23101,110166,ital_supr_m,1
23102,110167,ckn_pesto_m,1
23103,110167,ital_cpcllo_s,1
23104,110167,soppressata_l,1
23105,110167,thai_ckn_l,1
23106,110168,big_meat_s,1
23107,110168,cali_ckn_l,1
23108,110168,sicilian_s,1
23109,110169,ckn_pesto_l,2
23110,110169,the_greek_m,1
23111,110170,big_meat_s,1
23112,110170,classic_dlx_m,1
23113,110170,five_cheese_l,1
23114,110170,ital_cpcllo_m,2
23115,110171,ital_cpcllo_l,1
23116,110172,ckn_pesto_l,1
23117,110172,mediterraneo_m,1
23118,110172,veggie_veg_l,2
23119,110173,ckn_pesto_l,1
23120,110173,hawaiian_l,2
23121,110174,four_cheese_l,1
23122,110174,prsc_argla_m,1
23123,110175,ckn_alfredo_s,1
23124,110175,ital_cpcllo_l,1
23125,110175,sicilian_s,2
23126,110175,veggie_veg_m,2
23127,110176,calabrese_s,1
23128,110176,classic_dlx_m,2
23129,110176,peppr_salami_s,1
23130,110176,spin_pesto_s,1
23131,110177,napolitana_s,1
23132,110178,classic_dlx_s,1
23133,110178,hawaiian_s,1
23134,110179,four_cheese_l,3
23135,110179,green_garden_l,1
23136,110179,hawaiian_s,1
23137,110179,mediterraneo_m,1
23138,110179,mexicana_m,1
23139,110179,pepperoni_l,1
23140,110179,peppr_salami_l,2
23141,110179,prsc_argla_s,1
23142,110179,sicilian_l,1
23143,110179,soppressata_l,1
23144,110179,spinach_fet_s,2
23145,110179,thai_ckn_s,2
23146,110180,five_cheese_l,1
23147,110181,southw_ckn_m,1
23148,110182,big_meat_s,2
23149,110182,ital_cpcllo_l,1
23150,110183,five_cheese_l,2
23151,110183,four_cheese_m,2
23152,110184,green_garden_l,2
23153,110185,five_cheese_l,1
23154,110186,bbq_ckn_s,1
23155,110186,cali_ckn_l,1
23156,110186,hawaiian_l,1
23157,110186,ital_cpcllo_m,1
23158,110186,ital_supr_m,2
23159,110186,ital_veggie_l,1
23160,110186,pepperoni_s,1
23161,110186,sicilian_l,2
23162,110186,sicilian_m,1
23163,110186,soppressata_m,1
23164,110186,spicy_ital_m,1
23165,110186,thai_ckn_m,3
23166,110186,thai_ckn_s,2
23167,110186,veggie_veg_l,2
23168,110187,hawaiian_l,2
23169,110188,veggie_veg_s,1
23170,110189,classic_dlx_m,1
23171,110189,pep_msh_pep_l,1
23172,110189,thai_ckn_l,2
23173,110190,classic_dlx_s,1
23174,110191,ckn_pesto_s,2
23175,110191,the_greek_s,1
23176,110192,mediterraneo_s,2
23177,110193,classic_dlx_s,1
23178,110193,sicilian_l,1
23179,110194,ckn_pesto_m,1
23180,110194,napolitana_s,2
23181,110195,five_cheese_l,1
23182,110195,ital_cpcllo_m,2
23183,110195,sicilian_s,1
23184,110195,spin_pesto_s,1
23185,110196,four_cheese_l,2
23186,110196,southw_ckn_m,1
23187,110197,southw_ckn_m,1
23188,110198,hawaiian_m,1
23189,110198,ital_supr_m,2
23190,110198,peppr_salami_m,2
23191,110198,the_greek_xl,2
23192,110199,classic_dlx_s,1
23193,110199,five_cheese_l,2
23194,110199,the_greek_xl,2
23195,110200,ckn_alfredo_m,1
23196,110200,pepperoni_s,1
23197,110200,peppr_salami_l,2
23198,110201,ital_cpcllo_m,1
23199,110201,southw_ckn_l,2
23200,110202,hawaiian_m,1
23201,110202,pep_msh_pep_l,2
23202,110202,prsc_argla_m,2
23203,110203,ckn_pesto_m,1
23204,110203,sicilian_m,1
23205,110203,sicilian_s,1
23206,110203,thai_ckn_l,1
23207,110204,pep_msh_pep_l,1
23208,110205,mexicana_m,2
23209,110205,pepperoni_m,1
23210,110205,the_greek_l,1
23211,110206,big_meat_s,2
23212,110207,ckn_pesto_l,1
23213,110207,prsc_argla_m,1
23214,110208,bbq_ckn_m,2
23215,110209,five_cheese_l,1
23216,110210,five_cheese_l,1
23217,110211,napolitana_l,1
23218,110211,spinach_supr_l,1
23219,110212,ital_veggie_m,2
23220,110212,peppr_salami_m,1
23221,110213,ckn_alfredo_l,2
23222,110213,classic_dlx_s,1
23223,110214,calabrese_l,1
23224,110214,cali_ckn_s,2
23225,110214,napolitana_s,1
23226,110214,thai_ckn_m,1
23227,110215,bbq_ckn_s,1
23228,110215,sicilian_s,1
23229,110215,thai_ckn_l,1
23230,110216,napolitana_s,1
23231,110216,spicy_ital_l,2
23232,110217,cali_ckn_s,2
23233,110217,ital_supr_l,1
23234,110217,napolitana_s,2
23235,110217,the_greek_l,2
23236,110218,cali_ckn_m,1
23237,110218,southw_ckn_s,1
23238,110218,thai_ckn_l,1
23239,110219,five_cheese_l,1
23240,110219,sicilian_m,1
23241,110220,big_meat_s,1
23242,110220,napolitana_s,1
23243,110220,pepperoni_m,1
23244,110221,southw_ckn_s,1
23245,110221,thai_ckn_s,1
23246,110222,napolitana_s,1
23247,110223,ital_supr_m,1
23248,110224,big_meat_s,2
23249,110224,cali_ckn_l,1
23250,110224,napolitana_m,1
23251,110225,spinach_supr_l,1
23252,110226,green_garden_m,2
23253,110227,big_meat_s,1
23254,110228,ital_supr_l,1
23255,110229,big_meat_s,1
23256,110229,calabrese_m,1
23257,110229,ckn_pesto_l,1
23258,110229,classic_dlx_s,2
23259,110229,prsc_argla_s,1
23260,110229,spicy_ital_l,1
23261,110229,the_greek_m,1
23262,110230,mediterraneo_s,1
23263,110231,big_meat_s,1
23264,110231,spinach_fet_l,1
23265,110232,the_greek_m,1
23266,110233,big_meat_s,1
23267,110233,ital_cpcllo_l,2
23268,110233,pep_msh_pep_s,1
23269,110233,sicilian_l,2
23270,110234,brie_carre_s,1
23271,110235,napolitana_l,2
23272,110235,soppressata_l,2
23273,110235,thai_ckn_l,3
23274,110236,five_cheese_l,1
23275,110236,ital_veggie_m,1
23276,110236,pepperoni_m,2
23277,110236,spinach_fet_l,1
23278,110237,hawaiian_l,1
23279,110238,big_meat_s,1
23280,110238,ckn_pesto_m,1
23281,110238,classic_dlx_m,1
23282,110238,hawaiian_l,2
23283,110238,ital_cpcllo_l,1
23284,110238,ital_veggie_s,1
23285,110238,mexicana_l,1
23286,110238,pepperoni_s,2
23287,110238,veggie_veg_s,1
23288,110239,southw_ckn_l,1
23289,110240,mediterraneo_l,2
23290,110241,ckn_alfredo_m,1
23291,110241,classic_dlx_m,2
23292,110241,southw_ckn_s,1
23293,110241,spinach_fet_m,1
23294,110242,calabrese_m,1
23295,110242,pep_msh_pep_s,2
23296,110242,pepperoni_l,1
23297,110243,ckn_pesto_l,1
23298,110243,spicy_ital_l,1
23299,110243,the_greek_xxl,1
23300,110243,veggie_veg_m,1
23301,110244,prsc_argla_m,2
23302,110244,the_greek_m,1
23303,110245,mexicana_l,1
23304,110245,spin_pesto_l,1
23305,110246,peppr_salami_m,1
23306,110247,cali_ckn_l,2
23307,110247,thai_ckn_l,1
23308,110248,napolitana_s,2
23309,110248,peppr_salami_l,2
23310,110248,spicy_ital_l,2
23311,110248,spinach_supr_s,1
23312,110249,four_cheese_l,1
23313,110249,southw_ckn_m,2
23314,110250,calabrese_m,2
23315,110250,pepperoni_l,2
23316,110250,pepperoni_m,1
23317,110250,prsc_argla_m,1
23318,110251,four_cheese_l,1
23319,110252,calabrese_m,1
23320,110252,ckn_alfredo_m,1
23321,110253,cali_ckn_l,1
23322,110254,napolitana_m,1
23323,110255,peppr_salami_l,2
23324,110256,hawaiian_m,1
23325,110257,cali_ckn_s,1
23326,110257,sicilian_m,1
23327,110258,cali_ckn_l,1
23328,110259,mexicana_l,2
23329,110260,ckn_alfredo_m,2
23330,110260,peppr_salami_m,1
23331,110260,southw_ckn_s,1
23332,110260,veggie_veg_m,1
23333,110261,mediterraneo_l,1
23334,110261,pep_msh_pep_s,2
23335,110261,pepperoni_m,1
23336,110261,southw_ckn_l,2
23337,110262,pep_msh_pep_l,1
23338,110262,sicilian_m,1
23339,110263,big_meat_s,1
23340,110264,soppressata_m,1
23341,110264,spicy_ital_l,2
23342,110265,five_cheese_l,1
23343,110265,mexicana_l,1
23344,110266,ital_cpcllo_s,1
23345,110266,spicy_ital_l,1
23346,110267,bbq_ckn_l,1
23347,110268,pepperoni_l,1
23348,110268,spinach_fet_s,2
23349,110269,classic_dlx_s,1
23350,110269,peppr_salami_l,1
23351,110270,pep_msh_pep_s,1
23352,110270,soppressata_m,2
23353,110271,ckn_alfredo_m,1
23354,110271,four_cheese_l,1
23355,110272,hawaiian_s,1
23356,110272,prsc_argla_s,1
23357,110272,veggie_veg_m,1
23358,110273,big_meat_s,1
23359,110273,five_cheese_l,1
23360,110273,pepperoni_m,2
23361,110274,big_meat_s,1
23362,110274,ital_supr_l,1
23363,110274,pepperoni_s,1
23364,110274,spin_pesto_s,2
23365,110275,the_greek_xl,2
23366,110276,bbq_ckn_l,2
23367,110276,ckn_alfredo_m,2
23368,110277,mexicana_l,1
23369,110277,sicilian_s,2
23370,110278,four_cheese_l,2
23371,110278,hawaiian_s,1
23372,110278,mediterraneo_l,1
23373,110278,the_greek_s,1
23374,110279,cali_ckn_l,1
23375,110279,thai_ckn_l,1
23376,110280,big_meat_s,1
23377,110280,ckn_alfredo_m,1
23378,110280,southw_ckn_l,2
23379,110280,spin_pesto_s,1
23380,110281,calabrese_l,1
23381,110281,classic_dlx_m,1
23382,110281,four_cheese_l,1
23383,110281,peppr_salami_l,1
23384,110281,southw_ckn_l,2
23385,110282,spicy_ital_m,1
23386,110283,cali_ckn_s,1
23387,110283,ital_supr_l,1
23388,110283,ital_supr_m,1
23389,110283,sicilian_m,2
23390,110284,ital_supr_m,1
23391,110284,pep_msh_pep_l,1
23392,110285,bbq_ckn_m,1
23393,110285,bbq_ckn_s,1
23394,110285,brie_carre_s,1
23395,110285,cali_ckn_l,1
23396,110285,cali_ckn_m,1
23397,110285,five_cheese_l,1
23398,110285,spicy_ital_l,2
23399,110285,spin_pesto_m,2
23400,110285,spin_pesto_s,1
23401,110285,veggie_veg_m,1
23402,110286,hawaiian_m,1
23403,110287,bbq_ckn_l,2
23404,110287,cali_ckn_s,2
23405,110287,ckn_pesto_l,2
23406,110287,green_garden_s,1
23407,110287,ital_veggie_m,1
23408,110287,napolitana_m,1
23409,110287,spinach_fet_m,1
23410,110287,veggie_veg_s,1
23411,110288,classic_dlx_m,1
23412,110288,mexicana_l,1
23413,110288,mexicana_m,2
23414,110289,calabrese_m,1
23415,110290,veggie_veg_m,2
23416,110291,ital_veggie_m,1
23417,110291,pepperoni_m,1
23418,110292,napolitana_l,2
23419,110292,prsc_argla_l,1
23420,110293,cali_ckn_s,2
23421,110293,spicy_ital_m,2
23422,110294,ital_supr_l,1
23423,110295,hawaiian_m,1
23424,110296,ckn_pesto_l,2
23425,110296,four_cheese_m,1
23426,110296,ital_supr_m,1
23427,110296,southw_ckn_m,1
23428,110297,hawaiian_s,1
23429,110297,peppr_salami_l,1
23430,110297,spinach_supr_s,1
23431,110298,mediterraneo_m,2
23432,110298,mediterraneo_s,1
23433,110299,spicy_ital_l,1
23434,110300,thai_ckn_l,1
23435,110301,peppr_salami_m,1
23436,110302,cali_ckn_l,1
23437,110302,veggie_veg_s,2
23438,110303,prsc_argla_m,2
23439,110303,spicy_ital_l,2
23440,110304,big_meat_s,1
23441,110304,four_cheese_m,1
23442,110305,ital_supr_l,1
23443,110305,mexicana_s,1
23444,110305,spicy_ital_s,2
23445,110306,peppr_salami_s,2
23446,110306,sicilian_s,1
23447,110306,spin_pesto_s,1
23448,110307,classic_dlx_m,2
23449,110307,green_garden_l,1
23450,110307,napolitana_s,2
23451,110307,sicilian_m,1
23452,110308,pep_msh_pep_s,2
23453,110308,prsc_argla_s,1
23454,110309,hawaiian_l,1
23455,110309,pepperoni_m,2
23456,110309,thai_ckn_l,1
23457,110309,the_greek_l,1
23458,110310,sicilian_m,1
23459,110311,hawaiian_s,1
23460,110312,classic_dlx_l,2
23461,110312,ital_veggie_s,2
23462,110313,classic_dlx_m,2
23463,110313,mexicana_l,1
23464,110313,prsc_argla_l,2
23465,110314,peppr_salami_l,1
23466,110315,peppr_salami_m,2
23467,110315,southw_ckn_m,1
23468,110316,big_meat_s,1
23469,110316,classic_dlx_s,1
23470,110316,ital_cpcllo_m,2
23471,110316,ital_supr_l,2
23472,110317,cali_ckn_s,1
23473,110318,bbq_ckn_l,1
23474,110318,cali_ckn_m,2
23475,110318,prsc_argla_s,2
23476,110318,spin_pesto_m,2
23477,110319,green_garden_m,2
23478,110319,southw_ckn_s,1
23479,110320,calabrese_m,1
23480,110320,ckn_alfredo_l,2
23481,110320,ital_cpcllo_l,2
23482,110320,pepperoni_s,1
23483,110321,the_greek_m,1
23484,110322,hawaiian_l,2
23485,110323,pep_msh_pep_l,1
23486,110323,the_greek_xl,1
23487,110324,cali_ckn_m,2
23488,110324,classic_dlx_s,2
23489,110324,four_cheese_m,1
23490,110325,sicilian_s,2
23491,110326,pep_msh_pep_s,1
23492,110327,thai_ckn_l,2
23493,110328,bbq_ckn_l,1
23494,110328,ital_supr_m,2
23495,110328,mexicana_l,2
23496,110328,thai_ckn_l,1
23497,110328,thai_ckn_s,1
23498,110329,sicilian_s,2
23499,110330,calabrese_l,1
23500,110331,cali_ckn_l,1
23501,110331,ital_supr_m,2
23502,110332,classic_dlx_m,1
23503,110333,four_cheese_m,1
23504,110334,cali_ckn_m,1
23505,110334,southw_ckn_s,2
23506,110335,big_meat_s,1
23507,110335,ckn_alfredo_m,2
23508,110335,peppr_salami_l,1
23509,110335,spin_pesto_l,2
23510,110336,sicilian_l,1
23511,110337,thai_ckn_l,1
23512,110338,ckn_alfredo_m,1
23513,110338,peppr_salami_m,1
23514,110338,sicilian_l,1
23515,110338,spinach_supr_l,1
23516,110339,hawaiian_m,1
23517,110339,thai_ckn_l,2
23518,110340,classic_dlx_m,1
23519,110341,peppr_salami_m,1
23520,110341,spinach_fet_s,2
23521,110342,cali_ckn_l,1
23522,110342,ital_veggie_s,1
23523,110343,classic_dlx_l,1
23524,110343,hawaiian_l,2
23525,110344,ital_veggie_m,2
23526,110345,ckn_pesto_s,1
23527,110345,ital_veggie_s,2
23528,110346,ital_supr_m,2
23529,110347,spicy_ital_l,1
23530,110348,ital_veggie_m,1
23531,110348,pep_msh_pep_s,2
23532,110348,spinach_supr_m,1
23533,110348,thai_ckn_l,1
23534,110349,big_meat_s,2
23535,110349,five_cheese_l,1
23536,110350,ckn_pesto_m,1
23537,110350,classic_dlx_m,1
23538,110350,ital_veggie_m,1
23539,110350,pep_msh_pep_s,1
23540,110350,thai_ckn_s,2
23541,110351,calabrese_l,1
23542,110352,bbq_ckn_l,1
23543,110352,pep_msh_pep_l,1
23544,110352,pepperoni_l,1
23545,110352,the_greek_m,1
23546,110353,green_garden_s,1
23547,110353,southw_ckn_l,1
23548,110354,hawaiian_s,1
23549,110354,mexicana_l,1
23550,110354,pepperoni_m,1
23551,110355,cali_ckn_s,2
23552,110356,bbq_ckn_l,1
23553,110356,five_cheese_l,1
23554,110356,southw_ckn_m,1
23555,110356,spinach_supr_s,2
23556,110357,ital_supr_l,2
23557,110358,five_cheese_l,2
23558,110358,prsc_argla_s,1
23559,110359,cali_ckn_m,1
23560,110359,hawaiian_l,1
23561,110360,calabrese_m,2
23562,110361,cali_ckn_l,2
23563,110361,ital_supr_m,1
23564,110361,southw_ckn_s,1
23565,110361,spicy_ital_l,1
23566,110362,pepperoni_l,1
23567,110362,thai_ckn_s,1
23568,110363,ckn_alfredo_m,1
23569,110363,spinach_fet_s,1
23570,110364,ital_supr_m,1
23571,110365,five_cheese_l,1
23572,110366,classic_dlx_l,1
23573,110366,ital_cpcllo_l,2
23574,110366,spinach_supr_s,2
23575,110366,veggie_veg_m,1
23576,110367,ckn_pesto_m,1
23577,110367,sicilian_m,1
23578,110368,ital_cpcllo_s,2
23579,110368,sicilian_m,2
23580,110369,spin_pesto_l,1
23581,110370,pepperoni_s,1
23582,110370,spinach_supr_l,2
23583,110371,calabrese_m,1
23584,110371,cali_ckn_m,2
23585,110372,classic_dlx_m,2
23586,110372,thai_ckn_l,1
23587,110373,pepperoni_m,1
23588,110373,thai_ckn_l,1
23589,110374,pepperoni_l,1
23590,110374,spinach_supr_s,1
23591,110375,napolitana_s,2
23592,110376,napolitana_l,2
23593,110376,sicilian_s,2
23594,110376,thai_ckn_l,2
23595,110376,thai_ckn_m,1
23596,110377,cali_ckn_m,1
23597,110377,pepperoni_m,2
23598,110378,cali_ckn_l,1
23599,110378,hawaiian_m,1
23600,110378,pepperoni_m,1
23601,110378,prsc_argla_m,1
23602,110379,hawaiian_m,1
23603,110380,bbq_ckn_m,1
23604,110380,napolitana_m,1
23605,110381,five_cheese_l,1
23606,110381,hawaiian_l,1
23607,110381,ital_cpcllo_s,2
23608,110381,thai_ckn_l,1
23609,110382,ital_cpcllo_l,2
23610,110383,ckn_pesto_m,1
23611,110383,ckn_pesto_s,1
23612,110383,soppressata_l,2
23613,110384,big_meat_s,1
23614,110384,hawaiian_m,2
23615,110384,ital_veggie_m,2
23616,110384,spinach_fet_m,2
23617,110385,spinach_fet_l,1
23618,110386,pepperoni_l,1
23619,110386,spicy_ital_l,1
23620,110387,hawaiian_l,2
23621,110388,ital_cpcllo_l,1
23622,110389,five_cheese_l,1
23623,110390,green_garden_l,1
23624,110391,brie_carre_s,1
23625,110392,classic_dlx_s,1
23626,110392,spinach_fet_s,1
23627,110393,pepperoni_l,2
23628,110394,soppressata_l,1
23629,110395,green_garden_s,1
23630,110396,pep_msh_pep_l,1
23631,110396,southw_ckn_m,1
23632,110396,spinach_supr_m,1
23633,110396,veggie_veg_m,1
23634,110397,thai_ckn_l,2
23635,110397,the_greek_xl,1
23636,110398,ckn_alfredo_m,1
23637,110398,napolitana_s,1
23638,110399,bbq_ckn_s,1
23639,110399,ital_supr_m,2
23640,110399,peppr_salami_l,1
23641,110399,spin_pesto_s,1
23642,110400,ckn_pesto_l,1
23643,110400,four_cheese_l,1
23644,110400,pepperoni_m,1
23645,110400,spicy_ital_s,1
23646,110400,spin_pesto_m,1
23647,110400,spinach_supr_m,1
23648,110400,the_greek_l,2
23649,110400,veggie_veg_s,1
